taxonKey,acceptedScientificName,Classification,Description,n_climate,n_totaal,perc_climate,scenario
3033464,Ranunculus aquatilis,Cfa,Humid subtropical climate,18,26850,6.70391061452514e-4,2051-2075-A1FI
5285727,Pinus radiata,Cfa,Humid subtropical climate,720,23149,0.031102855414920732,2051-2075-A1FI
3033464,Ranunculus aquatilis,Csa,Hot-summer Mediterranean climate,208,26850,0.007746741154562383,2076-2100-A1FI
3033464,Ranunculus aquatilis,Cfa,Humid subtropical climate,18,26850,6.70391061452514e-4,2076-2100-A1FI
5285727,Pinus radiata,Csa,Hot-summer Mediterranean climate,199,23149,0.008596483649401703,2076-2100-A1FI
5285727,Pinus radiata,Cfa,Humid subtropical climate,720,23149,0.031102855414920732,2076-2100-A1FI
9613389,Nassella trichotoma,Cfa,Humid subtropical climate,151,18735,0.008059781158259942,2071-2100_Beck
9613389,Nassella trichotoma,Cfb,Temperate oceanic climate,15632,18735,0.8343741659994662,2071-2100_Beck
2890560,Geranium lucidum,Cfb,Temperate oceanic climate,20035,30452,0.6579206620254827,2071-2100_Beck
2890560,Geranium lucidum,Cfa,Humid subtropical climate,206,30452,0.006764744515959543,2071-2100_Beck
9613389,Nassella trichotoma,Cfb,Temperate oceanic climate,15632,18735,0.8343741659994662,2001-2025-A1FI
2890560,Geranium lucidum,Cfb,Temperate oceanic climate,20035,30452,0.6579206620254827,2001-2025-A1FI
9613389,Nassella trichotoma,Cfb,Temperate oceanic climate,15632,18735,0.8343741659994662,2026-2050-A1FI
2890560,Geranium lucidum,Cfb,Temperate oceanic climate,20035,30452,0.6579206620254827,2026-2050-A1FI
9613389,Nassella trichotoma,Cfa,Humid subtropical climate,151,18735,0.008059781158259942,2051-2075-A1FI
9613389,Nassella trichotoma,Cfb,Temperate oceanic climate,15632,18735,0.8343741659994662,2051-2075-A1FI
2890560,Geranium lucidum,Cfb,Temperate oceanic climate,20035,30452,0.6579206620254827,2051-2075-A1FI
2890560,Geranium lucidum,Cfa,Humid subtropical climate,206,30452,0.006764744515959543,2051-2075-A1FI
9613389,Nassella trichotoma,Cfa,Humid subtropical climate,151,18735,0.008059781158259942,2076-2100-A1FI
