taxonKey,acceptedScientificName,Classification,Description,n_climate,n_totaal,perc_climate,scenario
3128547,Centaurea jacea,Cfb,Temperate oceanic climate,157565,249712,0.6309868969052348,2071-2100_Beck
3128547,Centaurea jacea,Cfb,Temperate oceanic climate,157565,249712,0.6309868969052348,2001-2025-A1FI
3128547,Centaurea jacea,Cfb,Temperate oceanic climate,157565,249712,0.6309868969052348,2026-2050-A1FI
3128547,Centaurea jacea,Cfb,Temperate oceanic climate,157565,249712,0.6309868969052348,2051-2075-A1FI
5285604,Pinus halepensis,Csa,Hot-summer Mediterranean climate,11181,26544,0.4212251356238698,2076-2100-A1FI
7164892,Olea europaea,Csa,Hot-summer Mediterranean climate,90504,142620,0.63458140513252,2076-2100-A1FI
5415040,Olea ,Csa,Hot-summer Mediterranean climate,3,3,1,2076-2100-A1FI
2730127,Eriophorum angustifolium,Cfb,Temperate oceanic climate,100291,200853,0.49932537726596066,2071-2100_Beck
2888763,Valeriana officinalis,Cfb,Temperate oceanic climate,141591,183295,0.772476063176846,2071-2100_Beck
6391648,Persicaria amphibia,Cfb,Temperate oceanic climate,148627,201537,0.7374675617876618,2071-2100_Beck
2730127,Eriophorum angustifolium,Cfb,Temperate oceanic climate,100291,200853,0.49932537726596066,2001-2025-A1FI
2888763,Valeriana officinalis,Cfb,Temperate oceanic climate,141591,183295,0.772476063176846,2001-2025-A1FI
6391648,Persicaria amphibia,Cfb,Temperate oceanic climate,148627,201537,0.7374675617876618,2001-2025-A1FI
2730127,Eriophorum angustifolium,Cfb,Temperate oceanic climate,100291,200853,0.49932537726596066,2026-2050-A1FI
2888763,Valeriana officinalis,Cfb,Temperate oceanic climate,141591,183295,0.772476063176846,2026-2050-A1FI
6391648,Persicaria amphibia,Cfb,Temperate oceanic climate,148627,201537,0.7374675617876618,2026-2050-A1FI
2730127,Eriophorum angustifolium,Cfb,Temperate oceanic climate,100291,200853,0.49932537726596066,2051-2075-A1FI
2888763,Valeriana officinalis,Cfb,Temperate oceanic climate,141591,183295,0.772476063176846,2051-2075-A1FI
6391648,Persicaria amphibia,Cfb,Temperate oceanic climate,148627,201537,0.7374675617876618,2051-2075-A1FI
3176459,Eucalyptus globulus,Cfb,Temperate oceanic climate,5441,20869,0.2607216445445397,2071-2100_Beck
6421862,Nerium oleander,Cfb,Temperate oceanic climate,25007,90947,0.27496234070392644,2071-2100_Beck
3176459,Eucalyptus globulus,Cfb,Temperate oceanic climate,5441,20869,0.2607216445445397,2001-2025-A1FI
6421862,Nerium oleander,Cfb,Temperate oceanic climate,25007,90947,0.27496234070392644,2001-2025-A1FI
3176459,Eucalyptus globulus,Cfb,Temperate oceanic climate,5441,20869,0.2607216445445397,2026-2050-A1FI
6421862,Nerium oleander,Cfb,Temperate oceanic climate,25007,90947,0.27496234070392644,2026-2050-A1FI
3176459,Eucalyptus globulus,Cfb,Temperate oceanic climate,5441,20869,0.2607216445445397,2051-2075-A1FI
6421862,Nerium oleander,Cfb,Temperate oceanic climate,25007,90947,0.27496234070392644,2051-2075-A1FI
3169756,Nerium oleander,Csa,Hot-summer Mediterranean climate,30329,90947,0.3334799388654931,2076-2100-A1FI
2710941,Schoenoplectus lacustris,Cfb,Temperate oceanic climate,37559,62180,0.6040366677388228,2071-2100_Beck
5403709,Crepis vesicaria,Cfb,Temperate oceanic climate,24797,37030,0.669646232784229,2071-2100_Beck
2710941,Schoenoplectus lacustris,Cfb,Temperate oceanic climate,37559,62180,0.6040366677388228,2001-2025-A1FI
5403709,Crepis vesicaria,Cfb,Temperate oceanic climate,24797,37030,0.669646232784229,2001-2025-A1FI
2710941,Schoenoplectus lacustris,Cfb,Temperate oceanic climate,37559,62180,0.6040366677388228,2026-2050-A1FI
5403709,Crepis vesicaria,Cfb,Temperate oceanic climate,24797,37030,0.669646232784229,2026-2050-A1FI
2710941,Schoenoplectus lacustris,Cfb,Temperate oceanic climate,37559,62180,0.6040366677388228,2051-2075-A1FI
5403709,Crepis vesicaria,Cfb,Temperate oceanic climate,24797,37030,0.669646232784229,2051-2075-A1FI
6027328,Chaerophyllum hirsutum,Cfb,Temperate oceanic climate,19018,34233,0.5555458183623988,2071-2100_Beck
2925303,Lantana camara,Cfa,Humid subtropical climate,19631,54086,0.3629589912361794,2071-2100_Beck
6027328,Chaerophyllum hirsutum,Cfb,Temperate oceanic climate,19018,34233,0.5555458183623988,2001-2025-A1FI
6027328,Chaerophyllum hirsutum,Cfb,Temperate oceanic climate,19018,34233,0.5555458183623988,2026-2050-A1FI
6027328,Chaerophyllum hirsutum,Cfb,Temperate oceanic climate,19018,34233,0.5555458183623988,2051-2075-A1FI
2925303,Lantana camara,Cfa,Humid subtropical climate,19631,54086,0.3629589912361794,2051-2075-A1FI
2925303,Lantana camara,Cfa,Humid subtropical climate,19631,54086,0.3629589912361794,2076-2100-A1FI
6371424,Rhamnus alaternus,Csa,Hot-summer Mediterranean climate,14833,32030,0.46309709647205743,2076-2100-A1FI
2891661,Oxalis pes-caprae,Csa,Hot-summer Mediterranean climate,13531,42404,0.31909725497594565,2076-2100-A1FI
2952882,Bituminaria bituminosa,Csa,Hot-summer Mediterranean climate,16880,33957,0.49709927260947667,2076-2100-A1FI
2890560,Geranium lucidum,Cfb,Temperate oceanic climate,21172,31628,0.6694068546857215,2071-2100_Beck
7221288,Toxicodendron radicans,Cfa,Humid subtropical climate,18093,37350,0.48441767068273095,2071-2100_Beck
5285727,Pinus radiata,Cfb,Temperate oceanic climate,9149,23135,0.3954614220877458,2071-2100_Beck
2890560,Geranium lucidum,Cfb,Temperate oceanic climate,21172,31628,0.6694068546857215,2001-2025-A1FI
5285727,Pinus radiata,Cfb,Temperate oceanic climate,9149,23135,0.3954614220877458,2001-2025-A1FI
2890560,Geranium lucidum,Cfb,Temperate oceanic climate,21172,31628,0.6694068546857215,2026-2050-A1FI
5285727,Pinus radiata,Cfb,Temperate oceanic climate,9149,23135,0.3954614220877458,2026-2050-A1FI
2890560,Geranium lucidum,Cfb,Temperate oceanic climate,21172,31628,0.6694068546857215,2051-2075-A1FI
7221288,Toxicodendron radicans,Cfa,Humid subtropical climate,18093,37350,0.48441767068273095,2051-2075-A1FI
5285727,Pinus radiata,Cfb,Temperate oceanic climate,9149,23135,0.3954614220877458,2051-2075-A1FI
7221288,Toxicodendron radicans,Cfa,Humid subtropical climate,18093,37350,0.48441767068273095,2076-2100-A1FI
2673408,Fontinalis antipyretica,Cfb,Temperate oceanic climate,19137,28581,0.6695706938175711,2071-2100_Beck
2979474,Acacia dealbata,Cfb,Temperate oceanic climate,18861,32198,0.585781725573017,2071-2100_Beck
5334294,Polygonum arenastrum,Cfb,Temperate oceanic climate,12841,20263,0.6337166263633223,2071-2100_Beck
2673408,Fontinalis antipyretica,Cfb,Temperate oceanic climate,19137,28581,0.6695706938175711,2001-2025-A1FI
2979474,Acacia dealbata,Cfb,Temperate oceanic climate,18861,32198,0.585781725573017,2001-2025-A1FI
5334294,Polygonum arenastrum,Cfb,Temperate oceanic climate,12841,20263,0.6337166263633223,2001-2025-A1FI
2673408,Fontinalis antipyretica,Cfb,Temperate oceanic climate,19137,28581,0.6695706938175711,2026-2050-A1FI
2979474,Acacia dealbata,Cfb,Temperate oceanic climate,18861,32198,0.585781725573017,2026-2050-A1FI
5334294,Polygonum arenastrum,Cfb,Temperate oceanic climate,12841,20263,0.6337166263633223,2026-2050-A1FI
2673408,Fontinalis antipyretica,Cfb,Temperate oceanic climate,19137,28581,0.6695706938175711,2051-2075-A1FI
2979474,Acacia dealbata,Cfb,Temperate oceanic climate,18861,32198,0.585781725573017,2051-2075-A1FI
5334294,Polygonum arenastrum,Cfb,Temperate oceanic climate,12841,20263,0.6337166263633223,2051-2075-A1FI
2890536,Geranium palustre,Cfb,Temperate oceanic climate,8207,19381,0.42345596202466335,2071-2100_Beck
3083765,Atriplex portulacoides,Cfb,Temperate oceanic climate,13522,16749,0.8073317810018509,2071-2100_Beck
5365026,Aphanes australis,Cfb,Temperate oceanic climate,17086,19020,0.8983175604626709,2071-2100_Beck
2890536,Geranium palustre,Cfb,Temperate oceanic climate,8207,19381,0.42345596202466335,2001-2025-A1FI
3083765,Atriplex portulacoides,Cfb,Temperate oceanic climate,13522,16749,0.8073317810018509,2001-2025-A1FI
5365026,Aphanes australis,Cfb,Temperate oceanic climate,17086,19020,0.8983175604626709,2001-2025-A1FI
2890536,Geranium palustre,Cfb,Temperate oceanic climate,8207,19381,0.42345596202466335,2026-2050-A1FI
3083765,Atriplex portulacoides,Cfb,Temperate oceanic climate,13522,16749,0.8073317810018509,2026-2050-A1FI
5365026,Aphanes australis,Cfb,Temperate oceanic climate,17086,19020,0.8983175604626709,2026-2050-A1FI
2890536,Geranium palustre,Cfb,Temperate oceanic climate,8207,19381,0.42345596202466335,2051-2075-A1FI
3083765,Atriplex portulacoides,Cfb,Temperate oceanic climate,13522,16749,0.8073317810018509,2051-2075-A1FI
5365026,Aphanes australis,Cfb,Temperate oceanic climate,17086,19020,0.8983175604626709,2051-2075-A1FI
3928139,Ranunculus aconitifolius,Cfb,Temperate oceanic climate,7244,17166,0.4219969707561459,2071-2100_Beck
9367428,Imperata cylindrica,Cfa,Humid subtropical climate,14577,23486,0.6206676317806352,2071-2100_Beck
8120010,Imperata cylindrica,Cfb,Temperate oceanic climate,5205,23486,0.2216213914672571,2071-2100_Beck
3928139,Ranunculus aconitifolius,Cfb,Temperate oceanic climate,7244,17166,0.4219969707561459,2001-2025-A1FI
8120010,Imperata cylindrica,Cfb,Temperate oceanic climate,5205,23486,0.2216213914672571,2001-2025-A1FI
3928139,Ranunculus aconitifolius,Cfb,Temperate oceanic climate,7244,17166,0.4219969707561459,2026-2050-A1FI
8120010,Imperata cylindrica,Cfb,Temperate oceanic climate,5205,23486,0.2216213914672571,2026-2050-A1FI
3928139,Ranunculus aconitifolius,Cfb,Temperate oceanic climate,7244,17166,0.4219969707561459,2051-2075-A1FI
9367428,Imperata cylindrica,Cfa,Humid subtropical climate,14577,23486,0.6206676317806352,2051-2075-A1FI
8120010,Imperata cylindrica,Cfb,Temperate oceanic climate,5205,23486,0.2216213914672571,2051-2075-A1FI
9367428,Imperata cylindrica,Cfa,Humid subtropical climate,14577,23486,0.6206676317806352,2076-2100-A1FI
3085439,Cerastium brachypetalum,Cfb,Temperate oceanic climate,9383,13948,0.6727129337539433,2071-2100_Beck
5624650,Opuntia stricta,Cfa,Humid subtropical climate,5438,8727,0.6231236392803942,2071-2100_Beck
2986239,Pittosporum undulatum,Cfa,Humid subtropical climate,8932,24470,0.365018389865141,2071-2100_Beck
2986239,Pittosporum undulatum,Cfb,Temperate oceanic climate,11827,24470,0.48332652227217,2071-2100_Beck
3085439,Cerastium brachypetalum,Cfb,Temperate oceanic climate,9383,13948,0.6727129337539433,2001-2025-A1FI
2986239,Pittosporum undulatum,Cfb,Temperate oceanic climate,11827,24470,0.48332652227217,2001-2025-A1FI
3085439,Cerastium brachypetalum,Cfb,Temperate oceanic climate,9383,13948,0.6727129337539433,2026-2050-A1FI
2986239,Pittosporum undulatum,Cfb,Temperate oceanic climate,11827,24470,0.48332652227217,2026-2050-A1FI
3085439,Cerastium brachypetalum,Cfb,Temperate oceanic climate,9383,13948,0.6727129337539433,2051-2075-A1FI
5624650,Opuntia stricta,Cfa,Humid subtropical climate,5438,8727,0.6231236392803942,2051-2075-A1FI
2986239,Pittosporum undulatum,Cfa,Humid subtropical climate,8932,24470,0.365018389865141,2051-2075-A1FI
2986239,Pittosporum undulatum,Cfb,Temperate oceanic climate,11827,24470,0.48332652227217,2051-2075-A1FI
5624650,Opuntia stricta,Cfa,Humid subtropical climate,5438,8727,0.6231236392803942,2076-2100-A1FI
2986239,Pittosporum undulatum,Cfa,Humid subtropical climate,8932,24470,0.365018389865141,2076-2100-A1FI
3887764,Teucrium polium,Cfb,Temperate oceanic climate,2571,12586,0.20427459081519148,2071-2100_Beck
5347762,Genista hispanica,Cfb,Temperate oceanic climate,3311,10490,0.31563393708293613,2071-2100_Beck
3887764,Teucrium polium,Cfb,Temperate oceanic climate,2571,12586,0.20427459081519148,2001-2025-A1FI
5347762,Genista hispanica,Cfb,Temperate oceanic climate,3311,10490,0.31563393708293613,2001-2025-A1FI
3887764,Teucrium polium,Cfb,Temperate oceanic climate,2571,12586,0.20427459081519148,2026-2050-A1FI
5347762,Genista hispanica,Cfb,Temperate oceanic climate,3311,10490,0.31563393708293613,2026-2050-A1FI
3887764,Teucrium polium,Cfb,Temperate oceanic climate,2571,12586,0.20427459081519148,2051-2075-A1FI
5347762,Genista hispanica,Cfb,Temperate oceanic climate,3311,10490,0.31563393708293613,2051-2075-A1FI
3887764,Teucrium polium,Csa,Hot-summer Mediterranean climate,5740,12586,0.4560622914349277,2076-2100-A1FI
5347762,Genista hispanica,Csa,Hot-summer Mediterranean climate,3504,10490,0.3340324118207817,2076-2100-A1FI
2778457,Asphodelus albus,Cfb,Temperate oceanic climate,6383,11422,0.5588338294519348,2071-2100_Beck
5341296,Prunella laciniata,Cfb,Temperate oceanic climate,8876,13330,0.6658664666166542,2071-2100_Beck
9613389,Nassella trichotoma,Cfb,Temperate oceanic climate,15629,18720,0.8348824786324787,2071-2100_Beck
2778457,Asphodelus albus,Cfb,Temperate oceanic climate,6383,11422,0.5588338294519348,2001-2025-A1FI
5341296,Prunella laciniata,Cfb,Temperate oceanic climate,8876,13330,0.6658664666166542,2001-2025-A1FI
9613389,Nassella trichotoma,Cfb,Temperate oceanic climate,15629,18720,0.8348824786324787,2001-2025-A1FI
2778457,Asphodelus albus,Cfb,Temperate oceanic climate,6383,11422,0.5588338294519348,2026-2050-A1FI
5341296,Prunella laciniata,Cfb,Temperate oceanic climate,8876,13330,0.6658664666166542,2026-2050-A1FI
9613389,Nassella trichotoma,Cfb,Temperate oceanic climate,15629,18720,0.8348824786324787,2026-2050-A1FI
2778457,Asphodelus albus,Cfb,Temperate oceanic climate,6383,11422,0.5588338294519348,2051-2075-A1FI
5341296,Prunella laciniata,Cfb,Temperate oceanic climate,8876,13330,0.6658664666166542,2051-2075-A1FI
9613389,Nassella trichotoma,Cfb,Temperate oceanic climate,15629,18720,0.8348824786324787,2051-2075-A1FI
2743949,Romulea rosea,Cfb,Temperate oceanic climate,10259,19408,0.5285964550700742,2071-2100_Beck
2979775,Acacia mearnsii,Cfb,Temperate oceanic climate,14930,20357,0.7334086554993369,2071-2100_Beck
2743949,Romulea rosea,Cfb,Temperate oceanic climate,10259,19408,0.5285964550700742,2001-2025-A1FI
2979775,Acacia mearnsii,Cfb,Temperate oceanic climate,14930,20357,0.7334086554993369,2001-2025-A1FI
2743949,Romulea rosea,Cfb,Temperate oceanic climate,10259,19408,0.5285964550700742,2026-2050-A1FI
2979775,Acacia mearnsii,Cfb,Temperate oceanic climate,14930,20357,0.7334086554993369,2026-2050-A1FI
2743949,Romulea rosea,Cfb,Temperate oceanic climate,10259,19408,0.5285964550700742,2051-2075-A1FI
2979775,Acacia mearnsii,Cfb,Temperate oceanic climate,14930,20357,0.7334086554993369,2051-2075-A1FI
2979650,Acacia longifolia,Cfb,Temperate oceanic climate,7741,18257,0.42400175275236895,2071-2100_Beck
2978730,Acacia longifolia,Cfa,Humid subtropical climate,6311,18257,0.3456756312647204,2071-2100_Beck
5384464,Gypsophila repens,Cfb,Temperate oceanic climate,2800,11554,0.24234031504240955,2071-2100_Beck
5285750,Pinus contorta,Cfb,Temperate oceanic climate,7880,16613,0.47432733401553,2071-2100_Beck
2979650,Acacia longifolia,Cfb,Temperate oceanic climate,7741,18257,0.42400175275236895,2001-2025-A1FI
5384464,Gypsophila repens,Cfb,Temperate oceanic climate,2800,11554,0.24234031504240955,2001-2025-A1FI
5285750,Pinus contorta,Cfb,Temperate oceanic climate,7880,16613,0.47432733401553,2001-2025-A1FI
2979650,Acacia longifolia,Cfb,Temperate oceanic climate,7741,18257,0.42400175275236895,2026-2050-A1FI
5384464,Gypsophila repens,Cfb,Temperate oceanic climate,2800,11554,0.24234031504240955,2026-2050-A1FI
5285750,Pinus contorta,Cfb,Temperate oceanic climate,7880,16613,0.47432733401553,2026-2050-A1FI
2979650,Acacia longifolia,Cfb,Temperate oceanic climate,7741,18257,0.42400175275236895,2051-2075-A1FI
2978730,Acacia longifolia,Cfa,Humid subtropical climate,6311,18257,0.3456756312647204,2051-2075-A1FI
5384464,Gypsophila repens,Cfb,Temperate oceanic climate,2800,11554,0.24234031504240955,2051-2075-A1FI
5285750,Pinus contorta,Cfb,Temperate oceanic climate,7880,16613,0.47432733401553,2051-2075-A1FI
2978730,Acacia longifolia,Cfa,Humid subtropical climate,6311,18257,0.3456756312647204,2076-2100-A1FI
7428658,Cruciata glabra,Cfb,Temperate oceanic climate,2207,6227,0.35442428135538784,2071-2100_Beck
7428658,Cruciata glabra,Cfb,Temperate oceanic climate,2207,6227,0.35442428135538784,2001-2025-A1FI
7428658,Cruciata glabra,Cfb,Temperate oceanic climate,2207,6227,0.35442428135538784,2026-2050-A1FI
7428658,Cruciata glabra,Cfb,Temperate oceanic climate,2207,6227,0.35442428135538784,2051-2075-A1FI
3066495,Euphorbia segetalis,Csa,Hot-summer Mediterranean climate,4390,10072,0.4358617950754567,2076-2100-A1FI
2888304,Chimaphila maculata,Cfa,Humid subtropical climate,7339,17272,0.4249073645206114,2071-2100_Beck
3105419,Carlina acanthifolia,Cfb,Temperate oceanic climate,3845,9353,0.411098043408532,2071-2100_Beck
3105419,Carlina acanthifolia,Cfb,Temperate oceanic climate,3845,9353,0.411098043408532,2001-2025-A1FI
3105419,Carlina acanthifolia,Cfb,Temperate oceanic climate,3845,9353,0.411098043408532,2026-2050-A1FI
2888304,Chimaphila maculata,Cfa,Humid subtropical climate,7339,17272,0.4249073645206114,2051-2075-A1FI
3105419,Carlina acanthifolia,Cfb,Temperate oceanic climate,3845,9353,0.411098043408532,2051-2075-A1FI
2888304,Chimaphila maculata,Cfa,Humid subtropical climate,7339,17272,0.4249073645206114,2076-2100-A1FI
3172297,Ligustrum lucidum,Cfa,Humid subtropical climate,9429,15253,0.6181734740706746,2071-2100_Beck
3170241,Asclepias curassavica,Cfa,Humid subtropical climate,3829,15301,0.25024508202078294,2071-2100_Beck
3172297,Ligustrum lucidum,Cfa,Humid subtropical climate,9429,15253,0.6181734740706746,2051-2075-A1FI
3170241,Asclepias curassavica,Cfa,Humid subtropical climate,3829,15301,0.25024508202078294,2051-2075-A1FI
3172297,Ligustrum lucidum,Cfa,Humid subtropical climate,9429,15253,0.6181734740706746,2076-2100-A1FI
3170241,Asclepias curassavica,Cfa,Humid subtropical climate,3829,15301,0.25024508202078294,2076-2100-A1FI
5387821,Gaillardia pulchella,Cfa,Humid subtropical climate,10973,15871,0.6913868061243778,2071-2100_Beck
5387821,Gaillardia pulchella,Cfa,Humid subtropical climate,10973,15871,0.6913868061243778,2051-2075-A1FI
5387821,Gaillardia pulchella,Cfa,Humid subtropical climate,10973,15871,0.6913868061243778,2076-2100-A1FI
4064467,Cynoglossum creticum,Csa,Hot-summer Mediterranean climate,5138,9983,0.514674947410598,2076-2100-A1FI
5408269,Lobelia cardinalis,Cfa,Humid subtropical climate,5517,15274,0.36120204268691897,2071-2100_Beck
7322764,Epilobium brunnescens,Cfb,Temperate oceanic climate,9953,12652,0.7866740436294657,2071-2100_Beck
5347796,Genista monspessulana,Cfb,Temperate oceanic climate,4828,13922,0.3467892544174688,2071-2100_Beck
7322764,Epilobium brunnescens,Cfb,Temperate oceanic climate,9953,12652,0.7866740436294657,2001-2025-A1FI
5347796,Genista monspessulana,Cfb,Temperate oceanic climate,4828,13922,0.3467892544174688,2001-2025-A1FI
7322764,Epilobium brunnescens,Cfb,Temperate oceanic climate,9953,12652,0.7866740436294657,2026-2050-A1FI
5347796,Genista monspessulana,Cfb,Temperate oceanic climate,4828,13922,0.3467892544174688,2026-2050-A1FI
5408269,Lobelia cardinalis,Cfa,Humid subtropical climate,5517,15274,0.36120204268691897,2051-2075-A1FI
7322764,Epilobium brunnescens,Cfb,Temperate oceanic climate,9953,12652,0.7866740436294657,2051-2075-A1FI
5347796,Genista monspessulana,Cfb,Temperate oceanic climate,4828,13922,0.3467892544174688,2051-2075-A1FI
5408269,Lobelia cardinalis,Cfa,Humid subtropical climate,5517,15274,0.36120204268691897,2076-2100-A1FI
8243603,Cyperus longus,Cfb,Temperate oceanic climate,3471,7980,0.4349624060150376,2071-2100_Beck
4048802,Linum narbonense,Cfb,Temperate oceanic climate,2187,9042,0.24187126741871268,2071-2100_Beck
8243603,Cyperus longus,Cfb,Temperate oceanic climate,3471,7980,0.4349624060150376,2001-2025-A1FI
4048802,Linum narbonense,Cfb,Temperate oceanic climate,2187,9042,0.24187126741871268,2001-2025-A1FI
8243603,Cyperus longus,Cfb,Temperate oceanic climate,3471,7980,0.4349624060150376,2026-2050-A1FI
4048802,Linum narbonense,Cfb,Temperate oceanic climate,2187,9042,0.24187126741871268,2026-2050-A1FI
8243603,Cyperus longus,Cfb,Temperate oceanic climate,3471,7980,0.4349624060150376,2051-2075-A1FI
4048802,Linum narbonense,Cfb,Temperate oceanic climate,2187,9042,0.24187126741871268,2051-2075-A1FI
8243603,Cyperus longus,Csa,Hot-summer Mediterranean climate,2776,7980,0.34786967418546366,2076-2100-A1FI
4048802,Linum narbonense,Csa,Hot-summer Mediterranean climate,2853,9042,0.3155275381552754,2076-2100-A1FI
5384064,Opuntia ficus-indica,Csa,Hot-summer Mediterranean climate,3277,10629,0.3083074607206699,2076-2100-A1FI
2772094,Muscari botryoides,Cfb,Temperate oceanic climate,5014,11522,0.4351675056413817,2071-2100_Beck
8034409,Canna indica,Cfa,Humid subtropical climate,3628,13658,0.2656318641089471,2071-2100_Beck
2772094,Muscari botryoides,Cfb,Temperate oceanic climate,5014,11522,0.4351675056413817,2001-2025-A1FI
2772094,Muscari botryoides,Cfb,Temperate oceanic climate,5014,11522,0.4351675056413817,2026-2050-A1FI
2772094,Muscari botryoides,Cfb,Temperate oceanic climate,5014,11522,0.4351675056413817,2051-2075-A1FI
8034409,Canna indica,Cfa,Humid subtropical climate,3628,13658,0.2656318641089471,2051-2075-A1FI
6026828,Thapsia villosa,Csa,Hot-summer Mediterranean climate,3243,6239,0.519794838916493,2076-2100-A1FI
8034409,Canna indica,Cfa,Humid subtropical climate,3628,13658,0.2656318641089471,2076-2100-A1FI
5374635,Barbarea intermedia,Cfb,Temperate oceanic climate,6889,8864,0.7771886281588448,2071-2100_Beck
2925562,Vitex agnus-castus,Cfb,Temperate oceanic climate,3161,12515,0.2525769077107471,2071-2100_Beck
2925562,Vitex agnus-castus,Cfa,Humid subtropical climate,2799,12515,0.22365161805833,2071-2100_Beck
5374635,Barbarea intermedia,Cfb,Temperate oceanic climate,6889,8864,0.7771886281588448,2001-2025-A1FI
2925562,Vitex agnus-castus,Cfb,Temperate oceanic climate,3161,12515,0.2525769077107471,2001-2025-A1FI
5374635,Barbarea intermedia,Cfb,Temperate oceanic climate,6889,8864,0.7771886281588448,2026-2050-A1FI
2925562,Vitex agnus-castus,Cfb,Temperate oceanic climate,3161,12515,0.2525769077107471,2026-2050-A1FI
5374635,Barbarea intermedia,Cfb,Temperate oceanic climate,6889,8864,0.7771886281588448,2051-2075-A1FI
2925562,Vitex agnus-castus,Cfb,Temperate oceanic climate,3161,12515,0.2525769077107471,2051-2075-A1FI
2925562,Vitex agnus-castus,Cfa,Humid subtropical climate,2799,12515,0.22365161805833,2051-2075-A1FI
2925562,Vitex agnus-castus,Csa,Hot-summer Mediterranean climate,4623,12515,0.3693967239312825,2076-2100-A1FI
2925562,Vitex agnus-castus,Cfa,Humid subtropical climate,2799,12515,0.22365161805833,2076-2100-A1FI
2704322,Poa supina,Cfb,Temperate oceanic climate,2355,9995,0.23561780890445222,2071-2100_Beck
2882758,Gaultheria shallon,Cfb,Temperate oceanic climate,4787,14059,0.3404936339711217,2071-2100_Beck
2704322,Poa supina,Cfb,Temperate oceanic climate,2355,9995,0.23561780890445222,2001-2025-A1FI
2882758,Gaultheria shallon,Cfb,Temperate oceanic climate,4787,14059,0.3404936339711217,2001-2025-A1FI
2704322,Poa supina,Cfb,Temperate oceanic climate,2355,9995,0.23561780890445222,2026-2050-A1FI
2882758,Gaultheria shallon,Cfb,Temperate oceanic climate,4787,14059,0.3404936339711217,2026-2050-A1FI
2704322,Poa supina,Cfb,Temperate oceanic climate,2355,9995,0.23561780890445222,2051-2075-A1FI
2882758,Gaultheria shallon,Cfb,Temperate oceanic climate,4787,14059,0.3404936339711217,2051-2075-A1FI
5371712,Nandina domestica,Cfa,Humid subtropical climate,11724,13363,0.877347900920452,2071-2100_Beck
5371712,Nandina domestica,Cfa,Humid subtropical climate,11724,13363,0.877347900920452,2051-2075-A1FI
5371712,Nandina domestica,Cfa,Humid subtropical climate,11724,13363,0.877347900920452,2076-2100-A1FI
2777724,Aloe vera,Csa,Hot-summer Mediterranean climate,2798,13148,0.21280803163979312,2076-2100-A1FI
7791035,Euonymus fortunei,Cfa,Humid subtropical climate,2746,9247,0.2969611765978155,2071-2100_Beck
7791035,Euonymus fortunei,Cfa,Humid subtropical climate,2746,9247,0.2969611765978155,2051-2075-A1FI
7791035,Euonymus fortunei,Cfa,Humid subtropical climate,2746,9247,0.2969611765978155,2076-2100-A1FI
3068845,Euphorbia falcata,Cfb,Temperate oceanic climate,2628,6507,0.40387275242047027,2071-2100_Beck
2713316,Isolepis cernua,Cfb,Temperate oceanic climate,3948,7629,0.5174990169091624,2071-2100_Beck
3921447,Aquilegia atrata,Cfb,Temperate oceanic climate,2659,8715,0.3051061388410786,2071-2100_Beck
3068845,Euphorbia falcata,Cfb,Temperate oceanic climate,2628,6507,0.40387275242047027,2001-2025-A1FI
2713316,Isolepis cernua,Cfb,Temperate oceanic climate,3948,7629,0.5174990169091624,2001-2025-A1FI
3921447,Aquilegia atrata,Cfb,Temperate oceanic climate,2659,8715,0.3051061388410786,2001-2025-A1FI
3068845,Euphorbia falcata,Cfb,Temperate oceanic climate,2628,6507,0.40387275242047027,2026-2050-A1FI
2713316,Isolepis cernua,Cfb,Temperate oceanic climate,3948,7629,0.5174990169091624,2026-2050-A1FI
3921447,Aquilegia atrata,Cfb,Temperate oceanic climate,2659,8715,0.3051061388410786,2026-2050-A1FI
3068845,Euphorbia falcata,Cfb,Temperate oceanic climate,2628,6507,0.40387275242047027,2051-2075-A1FI
2713316,Isolepis cernua,Cfb,Temperate oceanic climate,3948,7629,0.5174990169091624,2051-2075-A1FI
3921447,Aquilegia atrata,Cfb,Temperate oceanic climate,2659,8715,0.3051061388410786,2051-2075-A1FI
7225874,Euphorbia falcata,Csa,Hot-summer Mediterranean climate,1872,6507,0.28769017980636236,2076-2100-A1FI
7267302,Arenaria montana,Cfb,Temperate oceanic climate,2668,4991,0.5345622119815668,2071-2100_Beck
3084027,Rivina humilis,Cfa,Humid subtropical climate,3899,10983,0.3550031867431485,2071-2100_Beck
2972983,Albizia julibrissin,Cfa,Humid subtropical climate,7428,11317,0.656357691967836,2071-2100_Beck
7267302,Arenaria montana,Cfb,Temperate oceanic climate,2668,4991,0.5345622119815668,2001-2025-A1FI
7267302,Arenaria montana,Cfb,Temperate oceanic climate,2668,4991,0.5345622119815668,2026-2050-A1FI
7267302,Arenaria montana,Cfb,Temperate oceanic climate,2668,4991,0.5345622119815668,2051-2075-A1FI
3084027,Rivina humilis,Cfa,Humid subtropical climate,3899,10983,0.3550031867431485,2051-2075-A1FI
2972983,Albizia julibrissin,Cfa,Humid subtropical climate,7428,11317,0.656357691967836,2051-2075-A1FI
3084027,Rivina humilis,Cfa,Humid subtropical climate,3899,10983,0.3550031867431485,2076-2100-A1FI
